1,Sun,September17,,DallasCowboys,@,ClevelandBrowns,boxscore,21,14,370,4,221,3
1,Sun,September17,,PittsburghSteelers,,ChicagoBears,boxscore,41,13,393,2,95,6
1,Sun,September3,,DenverBroncos,,BostonPatriots,boxscore,26,21,209,1,302,7
2,Sat,September9,,KansasCityChiefs,@,HoustonOilers,boxscore,25,20,312,1,336,2
2,Sat,September9,,SanDiegoChargers,,BostonPatriots,boxscore,28,14,330,2,322,4
2,Sun,September10,,BuffaloBills,,NewYorkJets,boxscore,20,17,248,2,287,0
2,Sun,September10,,OaklandRaiders,,DenverBroncos,boxscore,51,0,388,1,-5,2
2,Fri,September22,,LosAngelesRams,,MinnesotaVikings,boxscore,39,3,237,2,224,6
2,Sun,September24,,WashingtonRedskins,@,NewOrleansSaints,boxscore,30,10,369,1,290,0
2,Sun,September24,,DallasCowboys,,NewYorkGiants,boxscore,38,24,414,1,266,3
2,Sun,September24,,St.LouisCardinals,@,PittsburghSteelers,boxscore,28,14,283,1,237,6
2,Sun,September24,,BaltimoreColts,@,PhiladelphiaEagles,boxscore,38,6,345,0,299,4
2,Sun,September24,,DetroitLions,,ClevelandBrowns,boxscore,31,14,461,0,269,3
2,Sun,September24,,GreenBayPackers,,ChicagoBears,boxscore,13,10,365,8,159,1
2,Sun,September24,,SanFrancisco49ers,,AtlantaFalcons,boxscore,38,7,517,2,97,1
3,Sun,October1,,BaltimoreColts,,SanFrancisco49ers,boxscore,41,7,524,0,240,2
3,Sun,October1,,LosAngelesRams,@,DallasCowboys,boxscore,35,13,356,1,272,4
3,Sun,October1,,PhiladelphiaEagles,,PittsburghSteelers,boxscore,34,24,319,1,318,3
3,Sun,October1,,WashingtonRedskins,,NewYorkGiants,boxscore,38,34,405,2,520,3
3,Sun,October1,,St.LouisCardinals,,DetroitLions,boxscore,38,28,403,1,310,3
3,Sun,October1,,ClevelandBrowns,@,NewOrleansSaints,boxscore,42,7,421,4,266,5
3,Sun,October1,,ChicagoBears,@,MinnesotaVikings,boxscore,17,7,221,0,200,2
3,Sun,October1,,GreenBayPackers,,AtlantaFalcons,boxscore,23,0,382,2,58,2
3,Sun,September17,,HoustonOilers,@,BuffaloBills,boxscore,20,3,139,2,193,4
3,Sun,September17,,MiamiDolphins,,DenverBroncos,boxscore,35,21,435,3,126,2
3,Sun,September17,,OaklandRaiders,,BostonPatriots,boxscore,35,7,367,1,256,5
4,Sun,September24,,KansasCityChiefs,@,MiamiDolphins,boxscore,24,0,349,1,124,5
4,Sun,September24,,SanDiegoChargers,,HoustonOilers,boxscore,13,3,325,1,166,2
4,Sun,September24,,BostonPatriots,@,BuffaloBills,boxscore,23,0,265,0,241,6
4,Sun,September24,,NewYorkJets,@,DenverBroncos,boxscore,38,24,478,2,359,2
4,Sat,October7,,ClevelandBrowns,,PittsburghSteelers,boxscore,21,10,361,3,278,4
4,Sun,October8,,St.LouisCardinals,@,MinnesotaVikings,boxscore,34,24,412,3,337,3
4,Sun,October8,,SanFrancisco49ers,@,LosAngelesRams,boxscore,27,24,335,3,253,6
4,Sun,October8,,BaltimoreColts,@,ChicagoBears,boxscore,24,3,219,4,272,5
4,Sun,October8,,PhiladelphiaEagles,@,AtlantaFalcons,boxscore,38,7,380,0,308,6
4,Sun,October8,,NewYorkGiants,,NewOrleansSaints,boxscore,27,21,535,1,210,1
4,Sun,October8,,GreenBayPackers,@,DetroitLions,boxscore,27,17,249,4,122,5
4,Sun,October8,,DallasCowboys,@,WashingtonRedskins,boxscore,17,14,320,2,253,3
5,Sun,October15,,WashingtonRedskins,@,AtlantaFalcons,boxscore,20,20,415,3,323,2
5,Sun,October15,,SanFrancisco49ers,@,PhiladelphiaEagles,boxscore,28,27,386,0,244,0
5,Sun,October15,,LosAngelesRams,@,BaltimoreColts,boxscore,24,24,410,1,368,2
5,Sun,October15,,NewYorkGiants,@,PittsburghSteelers,boxscore,27,24,381,2,259,2
5,Sun,October15,,DallasCowboys,,NewOrleansSaints,boxscore,14,10,234,3,207,3
5,Sun,October15,,MinnesotaVikings,@,GreenBayPackers,boxscore,10,7,183,2,268,3
5,Sun,October15,,ChicagoBears,,DetroitLions,boxscore,14,3,265,3,168,3
5,Sun,October15,,ClevelandBrowns,,St.LouisCardinals,boxscore,20,16,223,1,349,5
5,Sun,October1,,NewYorkJets,,MiamiDolphins,boxscore,29,7,484,1,208,3
5,Sun,October1,,OaklandRaiders,,KansasCityChiefs,boxscore,23,21,306,2,243,3
5,Sun,October1,,SanDiegoChargers,@,BuffaloBills,boxscore,37,17,484,0,247,3
5,Sun,October1,,HoustonOilers,,DenverBroncos,boxscore,10,6,242,2,238,3
6,Sat,October7,,NewYorkJets,,OaklandRaiders,boxscore,27,14,297,3,210,4
6,Sun,October8,,KansasCityChiefs,,MiamiDolphins,boxscore,41,0,335,0,206,6
6,Sun,October8,,BuffaloBills,@,DenverBroncos,boxscore,17,16,297,4,190,1
6,Sun,October8,,SanDiegoChargers,,BostonPatriots,boxscore,31,31,285,1,387,1
6,Sun,October22,,WashingtonRedskins,@,LosAngelesRams,boxscore,28,28,354,0,438,1
6,Sun,October22,,St.LouisCardinals,,PhiladelphiaEagles,boxscore,48,14,416,0,319,2
6,Sun,October22,,SanFrancisco49ers,,NewOrleansSaints,boxscore,27,13,318,1,200,2
6,Sun,October22,,GreenBayPackers,@,NewYorkGiants,boxscore,48,21,397,0,324,4
6,Sun,October22,,DallasCowboys,@,PittsburghSteelers,boxscore,24,21,378,1,379,2
6,Sun,October22,,MinnesotaVikings,,BaltimoreColts,boxscore,20,20,310,0,343,1
6,Sun,October22,,ClevelandBrowns,,ChicagoBears,boxscore,24,0,347,1,136,2
6,Sun,October22,,DetroitLions,,AtlantaFalcons,boxscore,24,3,250,1,223,1
7,Sun,October29,,AtlantaFalcons,,MinnesotaVikings,boxscore,21,20,186,2,314,2
7,Sun,October29,,LosAngelesRams,@,ChicagoBears,boxscore,28,17,309,3,180,4
7,Sun,October29,,DetroitLions,@,SanFrancisco49ers,boxscore,45,3,391,2,173,6
7,Sun,October29,,PhiladelphiaEagles,,DallasCowboys,boxscore,21,14,341,6,306,5
7,Sun,October29,,BaltimoreColts,@,WashingtonRedskins,boxscore,17,13,351,2,322,3
7,Sun,October29,,NewYorkGiants,,ClevelandBrowns,boxscore,38,34,386,2,369,4
7,Sun,October29,,PittsburghSteelers,@,NewOrleansSaints,boxscore,14,10,267,4,308,1
7,Mon,October30,,GreenBayPackers,@,St.LouisCardinals,boxscore,31,23,246,2,405,2
7,Sun,October15,,HoustonOilers,@,NewYorkJets,boxscore,28,28,131,3,367,6
7,Sun,October15,,BostonPatriots,,MiamiDolphins,boxscore,41,10,450,4,223,6
7,Sun,October15,,SanDiegoChargers,,KansasCityChiefs,boxscore,45,31,452,2,445,4
7,Sun,October15,,OaklandRaiders,@,BuffaloBills,boxscore,24,20,223,5,158,2
8,Sun,October22,,NewYorkJets,@,MiamiDolphins,boxscore,33,14,335,0,246,2
8,Sun,October22,,HoustonOilers,@,KansasCityChiefs,boxscore,24,19,127,1,323,3
8,Sun,October22,,OaklandRaiders,@,BostonPatriots,boxscore,48,14,395,3,83,4
8,Sun,October22,,SanDiegoChargers,@,DenverBroncos,boxscore,38,21,490,2,255,1
8,Sun,November5,,LosAngelesRams,@,SanFrancisco49ers,boxscore,17,7,152,0,257,3
8,Sun,November5,,NewOrleansSaints,,PhiladelphiaEagles,boxscore,31,24,249,2,359,2
8,Sun,November5,,MinnesotaVikings,,NewYorkGiants,boxscore,27,24,304,3,403,2
8,Sun,November5,,BaltimoreColts,,GreenBayPackers,boxscore,13,10,237,2,265,1
8,Sun,November5,,St.LouisCardinals,@,WashingtonRedskins,boxscore,27,21,414,2,219,3
8,Sun,November5,,ClevelandBrowns,@,PittsburghSteelers,boxscore,34,14,313,1,301,3
8,Sun,November5,,ChicagoBears,@,DetroitLions,boxscore,27,13,180,2,174,4
8,Sun,November5,,DallasCowboys,,AtlantaFalcons,boxscore,37,7,324,2,223,5
9,Sun,November12,,WashingtonRedskins,,SanFrancisco49ers,boxscore,31,28,420,3,294,3
9,Sun,November12,,PittsburghSteelers,@,St.LouisCardinals,boxscore,14,14,274,1,258,3
9,Sun,November12,,LosAngelesRams,,PhiladelphiaEagles,boxscore,33,17,394,4,257,5
9,Sun,November12,,ChicagoBears,,NewYorkGiants,boxscore,34,7,264,1,161,4
9,Sun,November12,,MinnesotaVikings,,DetroitLions,boxscore,10,10,177,1,366,6
9,Sun,November12,,DallasCowboys,@,NewOrleansSaints,boxscore,27,10,380,2,211,3
9,Sun,November12,,BaltimoreColts,@,AtlantaFalcons,boxscore,49,7,595,2,177,3
9,Sun,November12,,GreenBayPackers,,ClevelandBrowns,boxscore,55,7,456,1,228,7
9,Sun,October29,,OaklandRaiders,,SanDiegoChargers,boxscore,51,10,437,2,341,5
9,Sun,October29,,HoustonOilers,,BuffaloBills,boxscore,10,3,181,3,215,4
9,Sun,October29,,KansasCityChiefs,,DenverBroncos,boxscore,52,9,444,1,268,6
9,Sun,October29,,NewYorkJets,,BostonPatriots,boxscore,30,23,409,3,170,2
10,Sun,November5,,BuffaloBills,,MiamiDolphins,boxscore,35,13,310,3,127,2
10,Sun,November5,,KansasCityChiefs,,NewYorkJets,boxscore,42,18,392,1,340,4
10,Sun,November5,,OaklandRaiders,@,DenverBroncos,boxscore,21,17,327,2,119,1
10,Sun,November5,,BostonPatriots,,HoustonOilers,boxscore,18,7,345,1,200,1
10,Sun,November19,,WashingtonRedskins,@,DallasCowboys,boxscore,27,20,314,2,446,5
10,Sun,November19,,GreenBayPackers,,SanFrancisco49ers,boxscore,13,0,297,1,308,2
10,Sun,November19,,LosAngelesRams,@,AtlantaFalcons,boxscore,31,3,405,2,238,5
10,Sun,November19,,NewYorkGiants,,PittsburghSteelers,boxscore,28,20,238,4,281,3
10,Sun,November19,,PhiladelphiaEagles,,NewOrleansSaints,boxscore,48,21,421,3,309,5
10,Sun,November19,,ClevelandBrowns,,MinnesotaVikings,boxscore,14,10,235,2,204,3
10,Sun,November19,,BaltimoreColts,,DetroitLions,boxscore,41,7,351,1,261,3
10,Sun,November19,,ChicagoBears,,St.LouisCardinals,boxscore,30,3,461,3,230,9
11,Thu,November23,,LosAngelesRams,@,DetroitLions,boxscore,31,7,263,1,108,4
11,Thu,November23,,DallasCowboys,,St.LouisCardinals,boxscore,46,21,436,1,317,4
11,Sun,November26,,ClevelandBrowns,,WashingtonRedskins,boxscore,42,37,424,1,481,1
11,Sun,November26,,NewYorkGiants,,PhiladelphiaEagles,boxscore,44,7,444,0,172,4
11,Sun,November26,,MinnesotaVikings,@,PittsburghSteelers,boxscore,41,27,212,5,117,6
11,Sun,November26,,GreenBayPackers,@,ChicagoBears,boxscore,17,13,245,0,249,3
11,Sun,November26,,BaltimoreColts,@,SanFrancisco49ers,boxscore,26,9,343,2,165,4
11,Sun,November26,,NewOrleansSaints,,AtlantaFalcons,boxscore,27,24,371,3,269,1
11,Sun,November12,,SanDiegoChargers,,MiamiDolphins,boxscore,24,0,332,4,243,1
11,Sun,November12,,KansasCityChiefs,@,BostonPatriots,boxscore,33,10,297,3,318,5
11,Sun,November12,,NewYorkJets,,BuffaloBills,boxscore,20,10,360,3,257,2
